,crisis_support,desc,org,title,advocacy,women,health_med,homeless_housing,seniors,arts_culture,animals,edu_lit,child_youth,community
2434,False,Management Team: Director of Marketing & Communications (Marcom) The Director of Marketing & Communications primary goal is to...,MINDS MATTER,Director of Marketing and Communications,False,False,False,False,False,False,False,True,True,True
2435,False,"Project: VISION ( www.projectvisionchicago.org) is a small grassroots nonprofit organization serving youth ages 12-18, who are primarily...",Project: VISION,Associate Board Member,False,False,False,False,False,False,False,True,True,False
2436,False,"Project: VISION ( www.projectvisionchicago.org) is a small grassroots nonprofit organization serving youth ages 12-18, who are primarily...",Project: VISION,Board Member for Youth Organization,False,False,False,False,False,False,False,True,True,False
2437,False,"Recruiting Basic English Tutor for Korean Seniors Hanul Family Alliance is looking for volunteers who can teach basic speaking, reading...",Hanul Family Alliance,English Tutor,False,False,False,False,False,False,False,True,False,True
2438,False,"Did you know that The Field Museum has over 40 million specimens in their collection, and less than 1% is out for public viewing? Join...",The Field Museum,Enjoy Science and Sharing knowledge? Volunteer at The Field Museum,False,False,False,False,False,False,False,True,False,True
2439,False,Come join others in a friendly welcoming volunteer environment to make a difference in the lives of children in developing countries . We...,World Computer Exchange - Chicago,Help Prepare Computers for Classrooms in Developing Countries,False,False,False,False,False,False,False,True,False,False
2440,False,"Looking for the opportunity to support school age children, 6- 17 years old? With the new the school year approaching we are seeking...",Casa Central,After School Tutor/Mentor,False,False,False,False,False,False,False,True,True,True
2441,False,The Jane Addams Resource Corporation (JARC) and Local Initiatives Support Corporation are seeking a full-time AmeriCorps member to serve...,Jane Addams Resource Corporation,Digital/Financial Literacy Instructor,False,False,False,False,False,False,False,True,False,True
2442,False,"Come Volunteer as a grade school teacher at our 300 student grade school located in Kabula, Kenya. Volunteer Kenya is a grassroots...",Volunteer Kenya,Volunteer - Teach in Africa,False,False,False,False,False,False,False,True,True,False
2443,False,Looking to make a lasting impact on your community? Join our volunteer team at our Greater Hyde Park locations and help a student develop...,Tutoring Chicago,Tutor in Greater Hyde Park,False,False,False,False,False,False,False,True,True,True
2444,False,Tutoring Chicago is a nonprofit organization providing free tutoring services to children from economically disadvantaged families. Every...,Tutoring Chicago,Help with youth holiday party in Hyde Park,False,False,False,False,False,False,False,True,True,True
2445,False,Girls Inc. of Chicago welcomes ambassadors to the program that are willing to help in the classroom as a Program Aide. The Program Aide...,GIRLS INC OF CHICAGO,Girls Inc. of Chicago Ambassadors,False,False,False,False,False,False,False,True,True,True
2446,False,VAI is looking for tutors for our youth program! Our program runs after school each day. Volunteers will assist students in grades K-8...,Vietnamese Association of Illinois,Tutor (K-8),False,False,False,False,False,False,False,True,True,True
2447,False,Volunteer Opportunity We are looking for a Computer Class Instructor to teach Introduction to Computers and/or Introduction/Intermediate...,Jane Addams Resource Corporation,Digital Literacy Instructor,False,False,False,False,False,False,False,True,False,False
2448,False,Workforce Development seeks volunteers for resume critiquing and mock interviews. Volunteers meet with scheduled clients on a one-on-one...,Indo-American Center,Looking for professionals to help others find jobs,False,False,False,False,False,False,False,True,False,False
2449,False,Citizenship interviewers help clients prepare for their citizenship interviews with the United States Department of Citizenship and...,Indo-American Center,Help someone become a U.S. Citizen,False,False,False,False,False,False,False,True,False,True
2450,False,I am looking for a volunteer to read to and work on literacy activities with a fourth grader who is a beginning reader. The ideal...,Oglesby Elementary School,Help a struggling reader!,False,False,False,False,False,False,False,True,True,False
2451,False,"Literacy tutors and instructors have the opportunity to teach or tutor adult English language learners as they develop reading, writing,...",Indo-American Center,Do you have a passion for teaching or tutoring? Then we want you!,False,False,False,False,False,False,False,True,False,False
2452,False,The South-East Asia Center is looking for people to teach English or citizenship to adult learners from South-East Asian countries....,South-East Asia Center,English (ESL) Instructor,False,False,False,False,False,False,False,True,False,False
2453,False,The South-East Asia Center located in the Uptown area needs you to teach English and/or citizenship to immigrants/refugees two hours/week...,South-East Asia Center,English (ESL) and/or Citizenship Tutor Volunteer,False,False,False,False,False,False,False,True,False,True
2454,False,Working in the Schools (WITS) creates positive learning communities through a portfolio of volunteer literacy mentor programs and teacher...,Working In The Schools (WITS),Read with CPS 3rd Graders in Albany Park at Hibbard Elementary!,False,False,False,False,False,False,False,True,True,True
2455,False,Want to help make a difference in the life of a young refugee? RefugeeOne’s in-home tutors work one-on-one with a child who has...,RefugeeOne,Tutor a Refugee Student,False,False,False,False,False,False,False,True,True,False
2456,False,Want to help make a difference in the life of a refugee? RefugeeOne seeks volunteer mentors to help newly arrived refugee adults become...,RefugeeOne,Mentor an adult Refugee,False,False,False,False,False,False,False,True,False,True
2457,False,Working in the Schools (WITS) sets students on a trajectory for success by building critical literacy skills and positive self-identity...,Working In The Schools (WITS),Read with CPS Kindergarteners in Logan Square at McAuliffe Elementary,False,False,False,False,False,False,False,True,True,True
2458,False,"This opportunity is available Monday, Wednesday, Friday 8:30 AM to 11:15 AM at St Joseph Catholic Church (4800 S Paulina St. Chicago IL,...",UIC CENTER FOR LITERACY VOLUNTEER PROGRAM,Volunteers Needed for Adult ESL Class (FAST Southwest) - ESL Site,False,False,False,False,False,False,False,True,False,True
2459,False,Pass With Flying Colors is a college readiness and success program that works out of Northtown Academy in Northwest Chicago. We support...,Pass With Flying Colors,Volunteer Tutor for HS students,False,False,False,False,False,False,False,True,True,False
2460,False,"Heartland Alliance for Human Needs & Human Rights is a service-based, human rights organization that provides housing, health care,...",Heartland Human Care Services - A Company of...,Volunteer ESL Tutors for Adult Immigrants,False,False,False,False,False,False,False,True,False,False
2461,False,"Heartland Alliance for Human Needs & Human Rights is a service-based, human rights organization that provides housing, health care,...",Heartland Human Care Services - A Company of...,Volunteer Computer Literacy Teacher for Adult Immigrants,False,False,False,False,False,False,False,True,False,False
2462,False,VELT (Vocational & English Language Trainings) Tutoring Program provides a comfortable place for adult refugees to learn and practice...,Heartland Human Care Services - A Company of...,Volunteer ESL Tutor for Refugee Adult Learners,False,False,False,False,False,False,False,True,False,True
2463,False,The Oak Park Conservatory’s Gift Shop is a year-round source for environmental friendly gardening & nature-related products for...,Friends of the Oak Park Conservatory,Gift Shop/Operations,False,False,False,False,False,False,False,True,False,True
2464,False,"Heartland Alliance for Human Needs & Human Rights is a service-based, human rights organization that provides housing, health care,...",Heartland Human Care Services - A Company of...,Help immigrants prepare for the GED test! Adult Basic Education Tutors Needed,False,False,False,False,False,False,False,True,False,False
2465,False,"Heartland Alliance for Human Needs & Human Rights is a service-based, human rights organization that provides housing, health care,...",Heartland Human Care Services - A Company of...,Volunteer ESL Teacher,False,False,False,False,False,False,False,True,False,False
2466,False,"Heartland Alliance for Human Needs & Human Rights is a service-based, human rights organization that provides housing, health care,...",Heartland Human Care Services - A Company of...,Math Tutors Needed (GED prep for immigrants),False,False,False,False,False,False,False,True,False,False
2467,False,"We currently are seeking Mentors to assist our youth in the college planning process, Candidate will act as an advocate for youth...",The Rise Foundation,Mentor's / Youth Advocates Needed,False,False,False,False,False,False,False,True,True,True
2468,False,FreeGeek Chicago is in need of volunteer technology teachers. Our organization has an on-going educational program on open-source...,FREEGEEK CHICAGO NFP,Volunteer Teachers,False,False,False,False,False,False,False,True,False,False
2469,False,General Classroom Tutor; Work with small groups of students during class Follow instructions from the teacher on how to lead group...,UIC CENTER FOR LITERACY VOLUNTEER PROGRAM,Volunteers Needed for the Adult Education and Career Transition Program (FAST West),False,False,False,False,False,False,False,True,False,True
2470,False,"This opportunity is available Monday - Thursday from 1:00 PM to 3:30 PM at San Miguel Catholic School (1954 W 48th St, Chicago IL, 60609)...",UIC CENTER FOR LITERACY VOLUNTEER PROGRAM,Volunteers Needed for the Adult Education and Career Transition Program (FAST...,False,False,False,False,False,False,False,True,False,True
2471,False,"This opportunity is available Monday - Thursday from 8:30 AM to 11:15 AM at San Miguel Catholic School (1954 W 48th St, Chicago IL,...",UIC CENTER FOR LITERACY VOLUNTEER PROGRAM,Volunteers Needed for the Adult Education and Career Transition Program (FAST...,False,False,False,False,False,False,False,True,False,True
2472,False,General Classroom Tutor Work with small groups of students during class Follow instructions from the teacher on how to lead group...,UIC CENTER FOR LITERACY VOLUNTEER PROGRAM,Volunteers Needed for the Adult Education and Career Transition Program,False,False,False,False,False,False,False,True,False,False
2473,False,The Early Childhood Classroom Support Volunteer will support young children and parents/caregivers as part of VOCEL’s Child-Parent...,VOCEL VIEWING OUR CHILDREN AS EMERGING LEADERS...,Early Childhood Classroom Support,False,False,False,False,False,False,False,True,True,True
2474,False,Living Works After School Program: Middle School Tutor-Mentor The Living Works High School Readiness Program seeks tutor-mentors to work...,LIVING WORKS,Tutor or Mentor a middle school student in Rogers Park!,False,False,False,False,False,False,False,True,True,False
2475,False,Living Works After School Program: Elementary School Tutor The Living Works After-School Program seeks tutors to work with elementary age...,LIVING WORKS,Tutor an elementary school student in Rogers Park!,False,False,False,False,False,False,False,True,True,False
2476,False,STARS Tutoring has been providing one-to-one or small group after-school tutoring for 17 years in the Bronzeville community! This school...,Saint John Church-Baptist,Become a STAR Tutor!,False,False,False,False,False,False,False,True,True,False
2477,False,"Junior Achievement of Chicago is looking for 1 professional to volunteer their time to help bring work readiness to life, and teach St....",Junior Achievement of Chicago,Impact 5th Graders on Chicago's Northwest Side!,False,False,False,False,False,False,False,True,True,False
2478,False,ASPIRA Antonia Pantoja will be hosting their monthly Career Speaker Series! The purpose for this event is to help our students set...,Junior Achievement of Chicago,ASPIRA Antonia Pantoja's Career Speaker Series,False,False,False,False,False,False,False,True,True,True
2479,False,: We are looking for volunteers to come and speak about their organizations to students and parents. Students are interested to know...,Junior Achievement of Chicago,Soto College and Career Fair,False,False,False,False,False,False,False,True,True,True
2480,False,Little Village READS is a literacy initiative that pairs reading tutors with 1st through 3rd-grade students in the Little Village...,"Erie Neighborhood House, Little Village",Be a Part of a Really Awesome Reading Program!,False,False,False,False,False,False,False,True,True,False
2481,False,"PODER Background Each year, Chicago welcomes thousands of new, Latino immigrants who are inspired by the promise of a better life. But...",PODER,ESL Tutoring Volunteer Opportunities,False,False,False,False,False,False,False,True,False,True
2482,False,Inspired Youth Tutoring Program seeks volunteers to help elementary school students from Uptown with school homework and basic skills --...,Inspired Youth Inc.,Volunteer Tutors Needed,False,False,False,False,False,False,False,True,False,False
2483,False,"Dream On Education is a Chicago based, 501(c)3, aimed to prepare high-performing, low-income 6th to 8th grade students for the rigor of...",Dream On Education,Join our Board of Directors!,False,False,False,False,False,False,False,True,True,False
2484,False,"Work closely with Founder/Executive Director. Will type correspondence, data entry into Microsoft Access and Excel softwares and internet...",TOTALLY POSITIVE PRODUCTIONS,SECRETARY,False,False,False,False,False,False,False,True,True,True
2485,False,The College Dreams planning committee is a volunteer-driven committee responsible for planning and implementation of Pass with Flying...,Pass With Flying Colors,College Dreams Planning Committee,False,False,False,False,False,False,False,True,True,False
2486,False,Interested in giving back to Chicago's blooming refugee community? Join Heartland staff in assisting refugee kids K-12 with their...,Heartland Alliance Refugee and Immigrant...,Help refugee kids with homework after school!,False,False,False,False,False,False,False,True,True,False
2487,False,Interested in giving back to Chicago's blooming refugee community? Join Heartland staff in assisting refugee kids K-12 with their...,Heartland Alliance Refugee and Immigrant...,West Ridge After School Program: Refugee youth,False,False,False,False,False,False,False,True,True,False
2488,False,Early Childhood Education Program What: Work side-by-side with Heartland staff to provide supervision and age-appropriate academic...,Heartland Alliance Refugee and Immigrant...,Teacher Aid: 2-5 year old refugee children,False,False,False,False,False,False,False,True,True,False
2489,False,"Mentors allow PWFC to realize our mission of college success by providing individualized support, encouragement and guidance to a...",Pass With Flying Colors,College Success Mentor - HS Class of 2020,False,False,False,False,False,False,False,True,True,False
2490,False,We are currently looking for volunteers to help tutor our students. Tutoring usually lasts about 1 hour and during this hour you will...,Hana Center,English Language Tutor,False,False,False,False,False,False,False,True,False,True
2491,False,"We're looking for socially conscious volunteers to teach ESL classes to spanish speaking community members in Albany Park, Chicago....",Centro Autonomo,ESL facilitators wanted!,False,False,False,False,False,False,False,True,False,True
2492,False,Enjoy working with children? Would you like to facilitate their growth? We are looking for assistance with childcare M-F 6:30pm- 8:30pm...,Centro Autonomo,Childcare Assistance with Opportunity to Teach,False,False,False,False,False,False,False,True,True,True
2493,False,The Centro Autónomo de Albany Park is seeking enthusiastic individuals interested in getting involved in the Spanish-speaking community...,Centro Autonomo,ESL Facilitators needed!,False,False,False,False,False,False,False,True,False,True
2494,False,"The Rise Foundation is a nonprofit organization designed to provide Resourceful, Informative, Services. to Educate and Empower youth of...",The Rise Foundation,Workshop facilitator,False,False,False,False,False,False,False,True,True,True
2495,False,"Jane Addams Resource Corporation (JARC) is a non-profit that promotes strong communities, businesses and households to ensure that people...",Jane Addams Resource Corporation,Tutor Adults in Need,False,False,False,False,False,False,False,True,False,True
2496,False,"Volunteer Opportunity We are looking for tutors to assist adults in Math! No experience necessary. Training, materials, and on-site...",Jane Addams Resource Corporation,Math Tutors NEEDED!! Help Adults Learn,False,False,False,False,False,False,False,True,False,True
2497,False,"Volunteer Opportunity We are looking for tutors to assist adults in basic GED prep. No experience necessary. Training, materials, and...",Jane Addams Resource Corporation,Tutor Adults in Need. No Experience Needed.,False,False,False,False,False,False,False,True,False,True
2498,False,"Volunteer Opportunity We are looking for tutors to assist adults in basic reading, writing, math, GED prep, and English as a Second...",Jane Addams Resource Corporation,Evening Tutoring (Adult Basic Education),False,False,False,False,False,False,False,True,False,True
2499,False,"Volunteer Opportunity We are looking for tutors to assist adults in basic reading, writing, math, GED prep, and English as a Second...",Jane Addams Resource Corporation,Help Adults Learn (ESL Tutor),False,False,False,False,False,False,False,True,False,True
2500,False,"Volunteer Opportunity We are looking for tutors to assist adults in basic reading, writing, math, GED prep, and English as a Second...",Jane Addams Resource Corporation,Help Adults Learn,False,False,False,False,False,False,False,True,False,True
2501,False,"Volunteer Opportunity We are looking for tutors to assist adults in basic reading, writing, math, GED prep, and English as a Second...",Jane Addams Resource Corporation,Help Adults Learn (Daytime hours),False,False,False,False,False,False,False,True,False,True
2502,False,This is your chance to help children learn and develop! Support refugee children in their adjustment to life in Chicago and learning...,Heartland Alliance Refugee and Immigrant...,Help teach our youngest refugees! Be an Early Childhood Education Aide!,False,False,False,False,False,False,False,True,True,False
2503,False,"Albany Park Community Center is looking for Citizenship Program Tutors! There is no training required, and the tutor will be placed...",Albany Park Community Center,Citizenship Program Tutors,False,False,False,False,False,False,False,True,False,True
2504,False,Albany Park Community Center is looking for tutors to help our ESL (English as a Second Language) and ABE/GED (Adult Basic Education)...,Albany Park Community Center,Volunteer Literacy Tutors,False,False,False,False,False,False,False,True,False,True
2505,False,"The mentor strives to be the student's friend, role model, motivator and personal advocate. The mentor's purpose is to build self-esteem,...",AWOFINC,Mentor - Life Skills Coach - Chicago Metro South,False,False,False,False,False,False,False,True,True,False
2506,False,Girl Scouts need volunteer program facilitators to deliver programs to girls grades KG-5th or 6th-8th. Program opportunities include the...,Girl Scouts of Greater Chicago and Northwest...,Make a difference in the lives of girls.  Mentors and Leaders Needed.,False,False,False,False,False,False,False,True,True,True
2507,False,Energetic volunteers with dynamic people skills are needed to help support Girl Scout troops in the Evanston area. Volunteers are needed...,Girl Scouts of Greater Chicago and Northwest...,Girls at Oakton Elementary need Volunteers like you!,False,False,False,False,False,False,False,True,True,False
2508,False,Energetic volunteers with dynamic people skills are needed to help support Girl Scout troops in the Evanston area. Volunteers are needed...,Girl Scouts of Greater Chicago and Northwest...,Guide Girls in Evanston to be Tomorrow's Leaders!,False,False,False,False,False,False,False,True,True,False
2509,False,Junior Achievement (JA) is the world’s largest non-profit organization dedicated to introducing students to the world of business...,Junior Achievement of Chicago,Teach Junior Achievement at King Arts School in Evanston,False,False,False,False,False,False,False,True,False,False
2510,False,Make a difference and volunteer to teach basic financial concepts in K - 4th grades at Hynes school in Morton Grove. All materials and...,Junior Achievement of Chicago,Inspire students at Hynes school in Morton Grove,False,False,False,False,False,False,False,True,True,True
2511,False,Volunteer to teach financial literacy & work readiness courses to 6th - 8th graders at Golf Middle School in Morton Grove!,Junior Achievement of Chicago,JA Day @ Golf Middle School,False,False,False,False,False,False,False,True,True,True
2512,False,"GENERAL DESCRIPTION Volunteer tutors assist students with reading and writing, numeracy, English language acquisition, and/or computer...",Howard Area Community Center,Adult Education Tutor,False,False,False,False,False,False,False,True,False,False
2513,False,Volunteer to hire Please pass this information on to the people who might be interested. We are looking for a student or a retiree or a...,Chicago North Shore Chinese Center,Volunteer tutor: Volunteer to hire,False,False,False,False,False,False,False,True,True,False
2514,False,"After school and weeknights in the homey spaces of the 3-flat building on Marshfield Avenue, tutor/mentors work one-on-one with school...",Family Matters Community Tutoring Program,Tutor,False,False,False,False,False,False,False,True,True,True
2515,False,Out-of-School Time (OST) Program Volunteers Volunteers commit at least one day a week during the school semester to encourage youth...,"Youth and Opportunity United, Inc.",Homework Helper-Fall 2019,False,False,False,False,False,False,False,True,True,True
2516,False,"If you love children's books, enjoy picking out just the right book for a child, and don't mind getting lost in the stacks, then we have...",Skokie Public Library,Book Selector for Teacher Resource/Theme Bags,False,False,False,False,False,False,False,True,True,True
2517,False,Homebound Job Description Driver Person will deliver materials to patrons every three weeks. Duties and Responsibilities Will arrange...,Skokie Public Library,Homebound Book Driver,False,False,False,False,False,False,False,True,False,True
2518,False,"Position: Let's Get Together Book Club Major Objective: To facilitate reading, discussion, and related activities in a weekly book club...",Skokie Public Library,Book Club for the Disabled,False,False,False,False,False,False,False,True,False,True
2519,False,"Are you looking for a leadership opportunity? If you are committed to mentoring young boys, teenage males, bullying , disadvantage youth,...",Better Sister and Brother Growth Network,Become apart of Board Fundraising Committee,False,False,False,False,False,False,False,True,True,False
2520,False,Volunteers Needed for Beyond Sports Foundation AmeriCorps program! Please join our team and become an Academic Tutor & Mentor for...,Beyond Sports Foundation,Tutor a Student-Athlete at Beyond Sports Foundation,False,False,False,False,False,False,False,True,True,False
2521,False,"The duties of the tutor include providing students with academic support during assigned hours, developing academic materials and lessons...",AWOFINC,Academic Tutor - Chicago Metro South,False,False,False,False,False,False,False,True,True,True
2522,False,"Using provided curriculum, help adult students at our Westmont location to improve their ESL/English or Math skills or study for the GED...",People's Resource Center,Tutors Needed in Our Adult Literacy Program- Join us!,False,False,False,False,False,False,False,True,False,True
2523,False,Lunch Buddies Tutoring at Plainfield Elementary School Who: HandsOn Suburban Chicago (HOSC) needs YOU to inspire a love of reading in...,HandsOn Suburban Chicago,Lunchtime Reading Tutors Needed at Elementary School in Des Plaines,False,False,False,False,False,False,False,True,True,True
2524,False,We offer talented individuals the opportunity to lend their knowledge of the English language to our enthusiastic adult students....,St. Joseph Services,"Be the Change! ESL Volunteer in Glenview, IL",False,False,False,False,False,False,False,True,False,True
2525,False,"Assistance League Chicagoland West members believe that a small gesture can influence a life, and that need exists even in the midst of...",Assistance League Chicagoland West,Volunteer for ongoing community programs that transform lives of children and adults,False,False,False,False,False,False,False,True,True,True
2526,False,The Study Buddies Program is a free academic-support program designed to help children in grades 1st - 8th with their homework. The...,Youth Services,TUTORS FOR OUR STUDY BUDDIES PROGRAM,False,False,False,False,False,False,False,True,True,True
2527,False,Are you looking for a rewarding opportunity? Do you wish to make a difference? Join us in our mission to unite our communities through...,Corazon a Corazon (Heart to Heart),English as a Second Language (ESL) Volunteer Tutor,False,False,False,False,False,False,False,True,False,True
2528,False,"We're always looking for new members to help our mission! Join us to crew Auxiliary vessels, educate the public in boating safety, and to...",US Coast Guard Auxiliary Des Plaines,Auxiliarist,False,False,False,False,False,False,False,True,False,False
2529,False,Group Mentor for Teen Girl Program/ Youth Coordinator The purpose of IHSF (In Her Shoes Foundation) is to empower and inspire every woman...,In Her Shoes Foundation,"Mentor Teen Girls Various Locations Gurnee, Waukegan, Chicago,  Elgin",False,False,False,False,False,False,False,True,True,True
2530,False,"The Center for Enriched Living exists so that people with developmental disabilities can be fully included in the community, achieve...",The Center for Enriched Living,Sunday Afternoon Volunteer,False,False,False,False,False,False,False,True,False,False
2531,False,We are looking for individuals who can offer yoga in our special education classrooms. Students range in age from Early Childhood to...,Northern Suburban Special Education District,Yoga Instruction-Special Education,False,False,False,False,False,False,False,True,True,False
2532,False,CHiL (Afterschool) Tutor at London Middle School Who: HandsOn Suburban Chicago (HOSC) needs YOU to help disadvantaged youth get on track...,HandsOn Suburban Chicago,Tutor Low-income Students at CHiL (London Middle School),False,False,False,False,False,False,False,True,True,True
2533,False,CHiL (Afterschool) Tutor at Holmes Middle School Who: HandsOn Suburban Chicago (HOSC) needs YOU to help disadvantaged students get on...,HandsOn Suburban Chicago,Tutor Low-income Students at CHiL (Holmes Middle School),False,False,False,False,False,False,False,True,True,True
2534,False,CHiL (Afterschool) Tutor at Cooper Middle School Who: HandsOn Suburban Chicago (HOSC) needs YOU to help disadvantaged youth get the...,HandsOn Suburban Chicago,Tutor Low-income Students at CHiL (Cooper Middle School),False,False,False,False,False,False,False,True,True,True
2535,False,Lunch Buddies Tutoring at Rupley Elementary School Who: HandsOn Suburban Chicago (HOSC) needs YOU to inspire a love of reading in...,HandsOn Suburban Chicago,Lunchtime Reading Tutors Needed at Elementary School in Elk Grove Village,False,False,False,False,False,False,False,True,True,True
2536,False,Do you have personal or professional interest in working with individuals who are learning to speak English? Are you kind and patient...,Arlington Heights Memorial Library,English as a Second Language 1-on-1 Tutor,False,False,False,False,False,False,False,True,False,False
2537,False,Wheeling High School AVID program runs a weekly Career Speakers Series throughout the school year. Come and share your career story....,Junior Achievement of Chicago,Be a Career speaker at Wheeling High School,False,False,False,False,False,False,False,True,False,True
2538,False,"Change Someone’s Future Bridge the language gap by tutoring an adult English! As a volunteer tutor, you will teach an adult to...",Literacy DuPage,Teach an Adult English; No Experience Needed.,False,False,False,False,False,False,False,True,False,True
2539,False,The Bridge Teen Center is looking for volunteers to help with our after school tutoring program. We provide free after school homework...,The Bridge Teen Center,Homework Help & After School Tutors (on call),False,False,False,False,False,False,False,True,True,True
2540,False,"Greeter - opens door, welcomes patrons with a smile, distributes information/coupons, assists with carts, directs customers around the...",The Bridge Teen Center,Thrift Store Greeter,False,False,False,False,False,False,False,True,True,True
2541,False,Pricer/Inventory - prices and records all items to be sold into system and keeps back area clean and organized.,The Bridge Teen Center,Thrift Store Pricer,False,False,False,False,False,False,False,True,True,True
2542,False,"Stocker - places items to be sold neatly on display and keeps back area, as well as sales floor, clean and organized.",The Bridge Teen Center,Thrift Store Stocker,False,False,False,False,False,False,False,True,True,True
2543,False,"Zone Sales Assistant - oversees area of store, ensures high level of customer satisfaction through excellent service, actively seeks out...",The Bridge Teen Center,Thrift Store Zone Sales Assistant,False,False,False,False,False,False,False,True,True,True
2544,False,"Bagger - bags purchased items for customers, assists patrons to vehicles as needed, assists with carts, and maintains front area inside...",The Bridge Teen Center,Thrift Store Bagger,False,False,False,False,False,False,False,True,True,True
2545,False,"Cashier - handles sales transactions, ensures high level of customer satisfaction through excellent service, cross sell products,...",The Bridge Teen Center,Thrift Store Cashier,False,False,False,False,False,False,False,True,True,True
2546,False,"Pick Up/Delivery Mover - assists driver with directions, loads/unloads the truck, and keeps truck clean and organized.",The Bridge Teen Center,Thrift Store Pick Up/Delivery Mover,False,False,False,False,False,False,False,True,True,True
2547,False,"The Bridge Thrift Store is looking for enthusiastic, team players to inspect items to determine what is to be sold, thrown out, or...",The Bridge Teen Center,Thrift Store Sorter,False,False,False,False,False,False,False,True,True,True
2548,False,Refurbisher - repairs any damaged items to be sold and keeps back area clean and organized.,The Bridge Teen Center,Thrift Store Refurbisher,False,False,False,False,False,False,False,True,True,True
2549,False,We are looking for individuals who can offer extra support in our special education classrooms. We have students from Early Childhood to...,Northern Suburban Special Education District,Classroom/Teacher Support,False,False,False,False,False,False,False,True,True,False
2550,False,"EurAupair is looking for a local representative to work with au pairs and host families in New York City, NY. EurAupair is one of the...",EurAupair International Child Care Programs,"Community Representative/Counselor in NYC, NY",False,False,False,False,False,False,False,False,True,True
2551,False,"New York Cares offers many programs serving adults and children with special needs, which present our volunteers with a chance to give a...",New York Cares,Adults and Children with Special Needs Projects with New York Cares,False,False,False,False,False,False,False,False,True,True
2552,False,Global Glimpse is looking for highly motivated and passionate career professionals to join our Regional Leadership Council (RLC) in NYC!...,GLOBAL GLIMPSE,Join the Global Glimpse NYC Regional Leadership Council!,False,False,False,False,False,False,False,False,True,False
2553,False,"Prepare or Serve a Hot Meal to Homeless Children This Winter . . . First Day : Tuesday, December 10th from 1:30pm-6:30pm Second Day :...",The Actors Theatre Workshop,Prepare or Serve a Hot Meal to Homeless Children This Winter,False,False,False,False,False,False,False,False,True,False
2554,False,"Volunteers are needed to assist with the proper safety, security and celebration of runners and spectators on March 15, 2020. The finish...",New York Road Runners,2020 United Airlines NYC Half Course Volunteers,False,False,False,False,False,False,False,False,True,True
2555,False,Join the joy! Help us brighten the lives of homeless children this holiday season by making sure all the event supplies are delivered to...,Dare2B,Driver - Event Equipment - Long Island City to Brooklyn,False,False,False,False,False,False,False,False,True,False
2556,False,"New Alternatives for Children is a unique, award-winning child welfare agency offering strength-based social services, medical and mental...",New Alternatives for Children,EHR Volunteer Needed for Non-Profit!,False,False,False,False,False,False,False,False,True,False
2557,False,"TEACH has open Advisory Board seats, below is a description! Feel free to also check us out on our website to learn more about us at www...",TEACH TOGETHER EDUCATING ALL CHILDREN IN...,TEACH Advisory Board Member- NY slot.,False,False,False,False,False,False,False,False,True,False
2558,False,Tuesday’s Children is seeking volunteers to help us find long-term youth mentors for children of our nations Families of the Fallen...,Tuesday's Children,Help Find Mentors for Gold Star Children,False,False,False,False,False,False,False,False,True,False
2559,False,Seeking Experienced Plumbers for Volunteer Team at award-winning theater company with acclaimed educational programs for families from...,The Actors Theatre Workshop,Volunteer Plumbers for Non-Profit Theater!,False,False,False,False,False,False,False,False,True,True
2560,False,"If you have experience in NYC events and would like to get involved, please email maya@mayashope.org with your resume and why Maya's Hope...",Maya's Hope,Volunteer Event Planner who LOVES NYC events,False,False,False,False,False,False,False,False,True,False
2561,False,Do you have life coaching skills? Would you like to use those skills to help improve the lives of needy children? Then you may be just...,Maya's Hope,Life Coach needed for Group/Individuals to help fundraise!,False,False,False,False,False,False,False,False,True,False
2562,False,"The volunteer will provide support to adults, ages 16 and up, through recreational/cultural activities and discussion groups for...",YAI-Network,"Dance, Crafts and Sports with Adults with Developmental Disabilities",False,False,False,False,False,False,False,False,True,True
2563,False,We meet every Tuesday evening from 5-8pm! Sign up on MeetUp to join in the fun! One in five NYC children experiences hunger each month....,Lemontree Foods,Pack low-cost meal kits for NYC families in need with Lemontree,False,False,False,False,False,False,False,False,True,True
2564,False,"Intern or Volunteer with ChangingThePresent.org to Help Children and Make a Difference! Use your skills, experience, knowledge,...",Changing The Present,Intern or Volunteer with ChangingThePresent.org to Help Children and Make a Difference!,False,False,False,False,False,False,False,False,True,True
2565,False,Intern or Volunteer with ChangingThePresent.org to Help Latino Charities and Make a Difference! What You Get Out of the Experience Make a...,Changing The Present,Intern or Volunteer with ChangingThePresent.org to Help Latino Charities and Make a...,False,False,False,False,False,False,False,False,True,True
2566,False,The Retired & Senior Volunteer Program Center (RSVP) Center of Essex and Hudson Counties is a comprehensive community service...,Jewish Family Service of MetroWest,RSVP Center of Essex and Hudson Counties,False,False,False,False,False,False,False,False,True,True
2567,False,"The New York Crusaders are in search for a few well organized, passionate and high energy individuals to help manage the day to day...",New York Crusaders,General Manager(s) Opportunity,False,False,False,False,False,False,False,False,True,True
2568,False,Do you have what it takes to be a positive male role model? To make a direct impact on a young child's (8-13yo) life? Do you enjoy fun...,Jewish Board of Family and Children's Services,Big Brother Big Sister Fall 2019 (POC Encouraged to Apply),False,False,False,False,False,False,False,False,True,True
