title,org,desc
Help us support women and children affected by domestic violence,SOFIA - Start Out Fresh Intervention Advocates,S.O.F.I.A. is seeking volunteers to help us with a variety of tasks ranging from promoting our programs/events to raising funds in our...
Start Out Fresh Intervention Advocates Seeks Volunteers!,SOFIA - Start Out Fresh Intervention Advocates,"Start Out Fresh Intervention Advocates, fondly referred to as S.O.F.I.A., is a 501(c)(3) non-profit organization that provides advocacy,..."
Volunteer Grant Writer,"Complete Girlz, Inc.",We are seeking a Volunteer Grant Writer (Experienced preferred) for our Program. Please contact us at 718-425-0900 or...
Floating Teacher,"Complete Girlz, Inc.",We are seeking 2 floating teachers to cover 2 separate lcoations. Contact us ASAP for more details at 718-425-0900 or...
Volunteer at Elite Skills,ELITE SKILLS,"The daily tasks will be dependent on what level of skill and knowledge the intern possesses in the field of youth sports, more..."
Grant Writing #Internship at WAFAA Organization,Women and Families Ascending Association (WAFAA),WAFAA Women and Families Ascending Association Do you want to serve a great organization that interfaces with Senators and other powerful...
Basketball Coach/Trainer,ONE VILLAGE ONE VOICE INC,"One Village One Voice is a 501(c)3 Nonprofit Organization located in the Bronx, We focus on keeping youth off the streets through sports..."
Chess Instructor,ONE VILLAGE ONE VOICE INC,"One Village One Voice is a 501(c)3 Nonprofit Organization located in the Bronx, We focus on keeping youth off the streets through sports..."
Workshop Committee Chair: SCORE Northeast New Jersey,SCORE Northeast New Jersey,Workshop Committee Chair SCORE NENJ provides business mentoring services and ongoing educational workshops to local entrepreneurs and...
Tutor Lantern Resident for their National External Diploma Program (NEDP)!,Lantern Community Services,Lantern Community Services is an organization that champions the independence and well-being of New Yorkers who were formerly homeless or...
Tutor Lantern Elementary and Middle School Students!,Lantern Community Services,Lantern Community Services is an organization that champions the independence and well-being of New Yorkers who are formerly homeless or...
SCORE Northeast NJ - Workshop Manager - Training & Development,SCORE Northeast New Jersey,The Northeast NJ chapter of SCORE - the national nonprofit that provides expert knowledge to help entrepreneurs grow their businesses -...
Instructors for Mentoring 4 Impact Program - NY Metro Area,IMAGE IMPACT INTERNATIONAL,Volunteer Position description: Help us to make the greatest impact for first-generation college students. Collaborate and instruct the...
Dance Teacher,"Complete Girlz, Inc.",We are seeking a dance teacher to teach dance for an hour and a half once a month on Saturdays.
Tutor,PALESTINIAN AMERICAN COMMUNITY CENTER,"Our after-school educational program seeks talented, experienced Tutors in all subject areas for students between grades k - 8 and 9-12...."
Calling All HISTORY BUFFS!,"Old First Historic Trust, Inc - SNYDER ACADEMY","The Snyder Academy is seeking passionate history buffs, to learn about our history and then share it via . . . Campus Tours Social Media..."
We Need Your Help: Learn to Teach an Adult to Read!,"Literacy Volunteers of America, Essex and...","Life is limited when you can't read medical label warnings, correspondence from your child’s teacher, instructions on a new..."
Big Brother Big Sister Mentoring Program,I'RAISE Girls & Boys International,I'RAISE Offers an exciting and rewarding opportunity to individuals seeking to become a role model and make a positive impact on younger...
Annual Bronx Christmas Show,I'RAISE Girls & Boys International,"Looking for energetic positive and passionate volunteers to volunteer for Annual Christmas Event which includes live music, live musical..."
Development Support,IMAGE IMPACT INTERNATIONAL,"Research foundation and corporate websites for application requirements, key words, and language which can be used in grant proposals...."
Supply Manager,IMAGE IMPACT INTERNATIONAL,The Supply Manager oversees the inventory of supplies used to conduct Image Impact International (III)’s mission. The ideal manager...
Guns Down Gloves Up,TRAVELWITHCHAZ INC,Guns Down Gloves Up is a FREE 8 week boxing cardio program for youth and families. The goal is to curb violence with at risk youth while...
Calling Early Childhood STEM Teachers! We're Looking For STEM PreK Instructors,STEM Kids NYC,"Come enliven the intellect and spirit of the youngest of curious learners who are ages 3, 4, or 5! In our program, you will work with a..."
After-school Homework Assistant,MILLION REASONS,Million Reasons is a non-profit organization started in 2016 to make a difference in the lives of children from low-socio economic...
English Tutor,MILLION REASONS,Million Reasons is a non-profit organization started in 2016 to make a difference in the lives of children from low-socio economic...
Homework Helper,New York Public Library,Bronx Library Center is looking for Homework Helpers for Monday-Thursday afternoons. 4pm - 6pm. Assist youth ages 5-12 in various...
Spanish Language Instructor,New York Public Library,Our Allerton Library is looking for a Spanish-speaking volunteer to teach Basic Spanish. Spend one hour every Monday or Wednesday evening...
senior companion/special needs respite,Jewish Family Service,"Assist in many ways to make the lives of seniors living in the community more satisfying. You can drive, deliver meals, visit at home,..."
Auxiliary Patrol Officer,Maplewood Police Auxiliary,"You must live in Maplewood, or within a five-mile radius with no Reserve unit, Millburn or South Orange, to be eligible for membership...."
Patient Navigator,Trinitas Regional Medical Center,The Patient Navigator serves as a contact person to those who have been recently diagnosed with cancer and is currently receiving...
Board of Trustee Member-Community Educational Day Care Center,Community Day Nursery,"It is the mission of Community Day Nursery to provide children with a safe, supportive, stimulating environment in which each..."
Fight Hunger in Staten Island!,"City Harvest, Inc.","When City Harvest was founded in 1982, it was run entirely by volunteers who connected a handful of neighborhood restaurants to food..."
Same Day Surgery Volunteer,Trinitas Regional Medical Center,Hey There!!!!! How would you like to be a part of our Operating Room Team? Needed: Volunteers to assist our staff in Same Day Surgery....
Loving Volunteers Needed for Cancer Survivors,Trinitas Regional Medical Center,"Are you kind and compassionate? Do you have a great outlook on life? If so, we need you. Volunteers are needed to provide companionship..."
Adult Education and Job Readiness Projects with New York Cares in the Bronx,New York Cares,"Planning for a better future starts by believing that one is possible. On New York Cares' Adult Education projects, volunteers help..."
Adults and Children with Special Needs Projects with New York Cares in the Bronx,New York Cares,"New York Cares offers many programs serving adults and children with special needs, which present our volunteers with a chance to give a..."
Children's Education Projects with New York Cares in the Bronx,New York Cares,Help build a strong foundation for the academic achievement of young New Yorkers. New York Cares' Children's Education projects help New...
Environment and Revitalization Projects with New York Cares in the Bronx,New York Cares,New York Cares volunteers work all year round to keep our city's public spaces well-maintained for all New Yorkers to enjoy and ensure...
Health and Wellness Projects with New York Cares in the Bronx,New York Cares,"On New York Cares' Health and Wellness projects, volunteers bring much-needed companionship to long-term hospital residents and..."
Hunger Projects with New York Cares in the Bronx,New York Cares,"Volunteers on New York Cares' Hunger projects do more than simply serve a meal - they provide a warm smile, friendly conversation, and..."
Seniors Projects with New York Cares in the Bronx,New York Cares,"Seniors in nursing facilities tend to have few visitors, but with a few hours of your time, you can provide the social interaction vital..."
Lobby Greeter @ Sam Field Center,Commonpoint Queens,Volunteers serving as a lobby Greeter warmly welcomes visitors to Sparrow’s campus. He or she provides wheelchair and walking...
Extended Services Case Manager (AmeriCorps) - Full-Time,St. Paul's Community Development Corporation,ST. PAUL’S COMMUNITY DEVELOPMENT CORPORATION AMERICORPS PROGRAM BENEFITS AmeriCorps is the domestic version of the Peace Corps....
help in Rochdale Village,Services Now for Adult Persons,"We have a client who could use a friend as she is caregiver for her husband, which has become a full time job. If you would like to know..."
Briarwood area volunteers needed,Services Now for Adult Persons,We have a few seniors that live near the Queens Courthouse on Queens blvd. Parking is not great but if you can get there by foot or...
Friend for an hour in Floral Park,Services Now for Adult Persons,"We have a lovely senior who would like a female friend to talk to, watch old movies, walk with or even play a game of scrabble. If this..."
Basic Computer Skills instructor,Project New Yorker,Project New Yorker is seeking a Basic Computer instructor for our Digital Literacy program for women. Class will he held for 8 weeks for...
Urban Farming in Summer,The Campaign Against Hunger (TCAH),"The Campaign Against Hunger is a food pantry and food justice organization located in Bed Stuy, Brooklyn. We also have 2 Urban Farms, one..."
Volunteer Board Treasurer,82-2313496,Overview of Board Treasurer role The Board Treasurer oversees the financial activities of the organization. S/he ensures that all...
King Manor Family Programs Volunteer,King Manor Museum,"To apply or for more info, please visit: http://kingmanor.org/support/volunteer.php & click on link for family programs & follow..."
Diabetes Resource Advocate,Diabetes Foundation,"The Diabetes Foundation assists children, teens and adults living with type 1, type 2, gestational and prediabetes to overcome the..."
Office Administration Volunteer,Diabetes Foundation,"The Diabetes Foundation assists children, teens and adults living with type 1, type 2, gestational and prediabetes to overcome the..."
Searching for Board of Trustees,The Montclair Inn,The Board of Trustees at The Montclair Inn is looking to expand! We currently have 8 board members and we are looking for more volunteers...
Outreach Committee Chair SCORE Northeast New Jersey,SCORE Northeast New Jersey,"Outreach Committee Chair SCORE NENJ, provides business mentoring services and ongoing educational workshops to local entrepreneurs and..."
Travelers Aid JFK Volunteer,Travelers Aid JFK Airport,Travelers Aid at JFK International Airport welcomes and assists passengers from all around the world giving information regarding a...
"Seeking friendly volunteers in the Jamaica, Hollis and St. Albans areas of Queens","Catholic Charities, Diocese of Brooklyn & Queens","Friendly Volunteer program is looking for fun, outgoing, compassionate, community minded volunteers to spend just one hour, once a week..."
Board Member,Up Rising Stars Inc,"Serious inquirels only!! Must have 4- 6 hours max a week to give a week, be committed to our mission, and effiticely communitate witht..."
Administrative Assistant/Secretary,Bloomfield College,"Category: Clerical Bloomfield College is seeking an innovated, highly motivated and driven Administrative Assistant/Secretary. This..."
Fundraising/Special Events,Mental Health Association in Passaic County,"Do you like fundraising, have an interest in mental health but have a limited amount of time to volunteer? If so, this position may be a..."
Spanish-speaking Volunteer Child Advocate,"CASA of Union County, Inc.",Are you interested in helping a child have a voice? In becoming a CASA volunteer you will become the voice for a child in a court...
Social Media Mental Health Specialist,Mental Health Association in Passaic County,Are you a social media/computer whiz and interested in area of mental health? The Mental Health Association in Passaic County is seeking...
Volunteer Advocate for Teens in Foster Care,"CASA of Union County, Inc.","Every year approximately 25,000 young people age of the foster care system with little or no adult support. Aging out of foster care..."
Volunteer Child Advocate,"CASA of Union County, Inc.",Are you interested in helping a child have a voice? In becoming a CASA volunteer you will become the voice for a child in a court...
Be a hospice volunteer in Essex County,Compassionate Care Hospice,"Be a Hospice Volunteer! Hospice Volunteers are needed for supportive visits to patients, offering emotional support and companionship...."
Spanish Language Support,WASHINGTON HEIGHTS CHAMBER ORCHESTRA CORPORATION,The Washington Heights Orchestra is seeking Spanish-language support for our activities! Our organization is located uptown in a diverse...
Plant It Forward in Newark (Vailsburg Gardens),Jersey Cares,"Volunteers are needed to help with general garden maintenance which includes: weeding, seedling, watering, weeding, transplanting,..."
Plant It Forward in Newark (Planting Seeds of Hope),Jersey Cares,"Join a team of passionate volunteers who are dedicated to local farming by participating in the Planting Seeds of Hope, SWAG Project. We..."
Plant It Forward in Clifton,Jersey Cares,Plant it Forward in Clifton at this agricultural gem located right off major highways and in the shadow of a major metropolis. Take in...
Plant It Forward in Montclair,Jersey Cares,Help children learn about nature while maintaining the 4-H Club farm located at the Miller Street Farm in Montclair. Volunteer tasks...
Community Clean Sweep Newark,Jersey Cares,"Beautification projects seek volunteers who work to clean up parks, vacant lots and improve open space for the community. La Casa de Don..."
CAN YOU GIVE ONE HOUR PER WEEK?  FLEXIBLE!,Services Now for Adult Persons,"SNAP (Services Now for Adult Persons, Inc, ) services seniors in the community and delivers over 400 meals on wheels per day to home..."
Interested in TNR and helping feral cats?,For Animals Inc.,For Animals Inc. is looking for people interested in TNR (trap-neuter-return) and helping cats on the streets in South Ozone Park area...
Farm to Table in Newark,Jersey Cares,"Join us outside to plant and harvest vegetables in the community garden, or join us inside to prepare and serve hot meals to our..."
Earth Keepers in Upper Montclair,Jersey Cares,Join a passionate team of volunteers who care about the environment. Volunteers are needed to do various gardening projects including...
Lights On in Newark,Jersey Cares,Be a part of the Lights On program at West Side High School in Newark. This program keeps students engaged in activities so they are safe...
Marketplace in Newark (Community FoodBank of New Jersey),Jersey Cares,Serve the hungry from a mobile pantry by providing the many people who are unable to reach a community foodbank with this invaluable...
Veteran Volunteers Needed!,Grace Healthcare Services,Veteran Volunteers Needed! Grace Healthcare Services is a Hospice organization that cares for patients throughout NJ. Veterans at the end...
Serbian speaking volunteer needed in Oakland Gardens,Services Now for Adult Persons,We have a wonderful client who is from Serbia who would love to speak in her native tongue. She would like to walk around the...
Marketplace in Hillside,Jersey Cares,Marketplace in Hillside is a project dedicated to battling hunger and poverty in our community. The Community FoodBank of New Jersey...
Events Volunteer - Classical Orchestra,WASHINGTON HEIGHTS CHAMBER ORCHESTRA CORPORATION,The Washington Heights Chamber Orchestra is seeking volunteers for its 2017-2018 season! Be part of a great community cause by helping to...
Caring Closet in Teaneck,Jersey Cares,"Sort and manage clothing donations as they come into this 24-hour women's shelter. At almost half a century old, this shelter needs love..."
Marketplace in Clifton,Jersey Cares,"St. Peter's Haven Food Pantry serves over 1,000 Passaic County families and individuals in need by providing them with supplementary..."
Conversations and Connections in Elizabeth,Jersey Cares,This is your opportunity to help non-native English speaking citizens practice conversational English. Each week we will introduce a new...
Volunteers Urgently Needed For (FOLAS),Friends of Linden Animal Shelter (FOLAS),URGENT! We are looking for responsible dependable people who are willing to help with daily am/pm shelter shifts. We also need help with...
ESL-Civics Tutors,NCC-Adult Learning Center,NCC-Adult Learning Center is currently recruiting volunteers to teach English as a Second Language. Help an adult immigrant (mainly...
"Court Order Community Service Mt Vernon VIRTUAL or LOCAL Nonprofit 501c3 Nobel, Prize...",Ganga Library Inc.,"CALL 202-340-6210. HURRY! Work VIRTUAL or LOCAL. Work based on YOUR background, hobbies. Any profession, occupation. Flexible schedule ...."
Court Order Community Service New Rochelle VIRTUAL or LOCAL Nonprofit 501c3 Nobel;...,Ganga Library Inc.,"CALL 202-340-6210. HURRY! Work VIRTUAL or LOCAL. Work based on YOUR background, hobbies. Any profession, occupation. Flexible schedule ...."
Court Ordered Community Service Yonkers NY VIRTUAL or LOCAL work Nonprofit 501c3 org...,Ganga Library Inc.,CALL 202-340-6210. HURRY! You may be in almost any profession and occupation . Work options are VIRTUAL or LOCAL. Ongoing. You will work...
"Photographers |or| Videographers (Island Park, NY)",Ruff House Rescue,"Become a Volunteer, change homeless Dogs and Cats Lives! At Ruff House Rescue we know you must have a kind heart because you wanting to..."
STORE ASSISTANT/CLERK:  Donated items accepted too!!,Ruff House Rescue,"We have several opportunities for you at our ""Thrifty Pawz"" consignment shop!! We are looking for several Store Assistants and..."
ASPCA Volunteer Page Coordinator,Ruff House Rescue,Join our team of caring and awesome volunteers who work to protect and save hundreds of animals per year. You must be at least 21 years...
Transport Our Pups!!,Ruff House Rescue,Give us a few hours and we will give you a lotta love back from our rescue dogs! Become a Driver and change homeless Dogs and Cats Lives!...
U-R-G-E-N-T!!!  Rescue Dog Care/Kennel Support:  3 hrs per week!,Ruff House Rescue,Join our team of caring and awesome volunteers who work at our Rescue facility taking care of our puppies/dogs! Experience it once and...
Wedding Fundraising with Dogs Instead of Flowers,Ruff House Rescue,Do you have an upcoming special occasion such as a wedding? Are you passionate about finding forever homes for homeless and abused cats...
FOSTER a Dog|Puppy or Cat|Kitten -or- FOSTER-TO-ADOPT!  Save Lives!!  ** Urgent**,Ruff House Rescue,Join our Guardian Angels program and change homeless dogs’ and cats’ lives! We are looking for special people to open their...
Kitty Help at Oceanside Petco,Ruff House Rescue,Are you a cat lover? We need some part-time volunteers to spend a little time with our cats/kitties until they find a home. The...
Champions for Girls needed in Paterson,Girl Scouts of Northern New Jersey,We are looking for a few committed women to work together to serve 6 week programs of leadership and life skills building to small groups...
Serenity Hospice Is Looking For Caring People To Volunteer With Our Patients!,Serenity Hospice Care,"Do you want to make a difference in the life of a terminally ill patient? Our patients are located all over NJ, in various facilities and..."
Westfield - Certified Pet Therapy Volunteer Opportunuity for Compassus Hospice!,Hospice Compassus,"Compassus Hospice is looking for gentle Certfied Pet Therapy animals and their companions, to visit the patients we serve (at home or in..."
5 km Race Organizer,Run 4 Future Foundation,"The Coordinator will manage all aspects of the 5K run **Develop and maintain work plan **Identify, recruit, and manage all volunteers..."
Westfield - Compassus Hospice Companion Volunteer Opportunity!!,Hospice Compassus,Description This is a great opportunity to honor those in your community and utilize your free time! We are looking for people who are...
GRN: Development: Grants Research,JerseySTEM,"JerseySTEM is an all volunteers grassroots non-profit agency dedicated to bridging the Innovation Gap, the Opportunity Gap and the Gender..."
COA: Woodworking mentor/teacher,JerseySTEM,"JerseySTEM is an all volunteers grassroots non-profit agency dedicated to bridging the Innovation Gap, the Opportunity Gap and the Gender..."
COA: Sewing,JerseySTEM,"Do you know knitting? Come and help elementary/middle school kids learn how to fabricate simple garments!!! (i.e., scarves) JerseySTEM is..."
COA: Student Enrollment - Google Accounts/ Classroom/ Other apps,JerseySTEM,- Create Email account for students - Set up the routing for their email - create profiles in various application - sends the welcome...
PAID POSITION!!!  Rescue Dog Care-Kennel Support,Ruff House Rescue,Volunteers needed ASAP! Join our team of caring and awesome staff who work at our rescue facility taking care of our puppies/dogs!...
COA:Tinkerers and Makers helping kids,JerseySTEM,"JerseySTEM is an all volunteers grassroots non-profit agency dedicated to bridging the Innovation Gap, the Opportunity Gap and the Gender..."
COA:3D printing/Additive Manufacturing program,JerseySTEM,"JerseySTEM is starting a 3D printing/Additive Manufacturing program to introduce middle schoolers to Design Engineering, CADD and 3D..."
GWC: Executive Director for the Girls In STEM initiative of JerseySTEM,JerseySTEM,- Provide day-to-day leadership in pursuing the GirlsInSTEM initiative - Deploy the implementation program Research-Advocate-Intervene...
GRN: Development: Grants Research Manager,JerseySTEM,"JerseySTEM is an all volunteers grassroots non-profit agency dedicated to bridging the Innovation Gap, the Opportunity Gap and the Gender..."
COA: Minecraft Education Instructor,JerseySTEM,"JerseySTEM is an all volunteers grassroots non-profit agency dedicated to bridging the Innovation Gap, the Opportunity Gap and the Gender..."
COA:Citizen Science Advocate,JerseySTEM,"JerseySTEM is an all volunteers grassroots non-profit agency dedicated to bridging the Innovation Gap, the Opportunity Gap and the Gender..."
ADM:Executive Assistant to the Board of Directors,JerseySTEM,"JerseySTEM is an all volunteers grassroots non-profit agency dedicated to bridging the Innovation Gap, the Opportunity Gap and the Gender..."
Program Facilitator,EPITOME OF SOUL INC,"Epitome of Soul, Inc. is a non-profit organization focusing on arts education and cultural development. The Program Facilitator Volunteer..."
ADM:Administrative support for STEM program,JerseySTEM,"JerseySTEM is an all volunteers grassroots non-profit agency dedicated to bridging the Innovation Gap, the Opportunity Gap and the Gender..."
Senior Span Volunteers,Village of Great Neck Plaza,"The Village of Great Neck Plaza is seeking volunteers to assist on its Senior Span Program, which provides projects and programs for our..."
Downtown Clean Up,Village of Great Neck Plaza,"The Village of Great Neck Plaza is seeking volunteers on our Operation Downtown Clean Up. Volunteers will be given a t-shirt, gloves,..."
COA: Curriculum Developer,JerseySTEM,"JerseySTEM is an all volunteers grassroots non-profit agency dedicated to bridging the Innovation Gap, the Opportunity Gap and the Gender..."
Mentor Disadvantaged Youth,Catholic Charities,Catholic Charities Connections Program is actively recruiting volunteers to work as mentors with children ages 5-17. Mentors offer...
12/7 Fairview Park Tree Planting,NYC Parks Stewardship Program,Volunteer with the Stewardship Team to plant trees in Fairview Park! Trees provide so many benefits to New Yorkers such as improved air...
Community Health Worker Intern/Volunteers,"NEW DESTINY FAMILY SUCCESS CENTERS, INC","Under the direction of the Community Health Worker, this candidate with assist with connecting childbearing age women (ages 15-44) with..."
Passaic County Council for Young Children (PCCYC) Intern,"NEW DESTINY FAMILY SUCCESS CENTERS, INC","We are seeking interns to help with our PCCYC program which create an environment where parents, residents, and community partners can..."
12/07 Conference House Park Green Neighborhood - Forest Restoration,NYC Parks Stewardship Program,Join NYC Parks Stewardship's monthly Green Neighborhood event in Conference House Park! Volunteers will learn how to identify and safely...
Help families shop for nutritous holiday meals!,Episcopal Charities,"Help families in need prepare for the holidays in Yonkers at San Andres Church! Volunteers of all ages are welcome, and groups of any..."
COA: Education Technology Evaluator,JerseySTEM,"JerseySTEM is an all volunteers grassroots non-profit agency dedicated to bridging the Innovation Gap, the Opportunity Gap and the Gender..."
Be a Reading Buddy Volunteer!,United Way Passaic County,The United Way of Passaic County is actively working to improve educational outcomes for Passaic County students. Through the Reading...
Westfield - Compassus Hospice ANGEL Volunteer Opportunity!!,Hospice Compassus,"Description An Angel Volunteer is a non-medical volunteer trained to provide emotional support and a compassionate presence, during the..."
Great Opportunity for Healthcare Students!,Hospice Compassus,Description Use what you have learned in the classroom to help improve the quality of life for hospice patients. Utilize free time to be...
Great Opportunity for Healthcare Students!,Hospice Compassus,Description Use what you have learned in the classroom to help improve the quality of life for hospice patients. Utilize free time to be...
Great Opportunity for Healthcare Students!,Hospice Compassus,Description Use what you have learned in the classroom to help improve the quality of life for hospice patients. Utilize free time to be...
Great Opportunity for Healthcare Students,Hospice Compassus,Description Use what you have learned in the classroom to help improve the quality of life for hospice patients. Utilize free time to be...
Human Service and Family Service Internships,Hospice Compassus,"Compassus Hospice offers undergraduate human service and family service internship opportunities throughout Bergen, Passaic, Morris,..."
How Can You Benefit by Being a Volunteer?,Hospice Compassus,"How can you benefit by being a volunteer? Build your resume: Volunteer experience shows proof of motivation, commitment, initiative,..."
"Hospice/Healthcare Volunteers Needed - Fair Lawn, Ridgewood Area",Hospice Compassus,Join our team of volunteers. Participate in our engaging and flexible volunteer program. Help play a key role in supporting terminally...
Westfield - Compassus Hospice Music Volunteer Opportunity!!,Hospice Compassus,Description This is a great opportunity to honor those in your community and utilize your free time! We are looking for people who are...
Be an Administrative Volunteer - No Experience Necessary,Hospice Compassus,This is a wonderful opportunity to gain experience in the field of healthcare and hospice. The skills you learn here can be transferred...
Hospice/Healthcare Volunteers in West Caldwell - No Experience Needed,Hospice Compassus,Join our team of volunteers. Participate in our engaging and flexible volunteer program. Help play a key role in supporting terminally...
Hospice/Healthcare Volunteers in Fairlawn - No Experience Needed,Hospice Compassus,Join our team of volunteers. Participate in our engaging and flexible volunteer program. Help play a key role in supporting terminally...
South Amboy - Certified Pet Therapy Volunteer Opportunuity for Compassus Hospice!,Hospice Compassus,"Compassus Hospice is looking for gentle Certfied Pet Therapy animals and their companions, to visit the patients we serve (at home or in..."
Veteran to Veteran Hospice Volunteers - Oradell,Ascend Hospice,"If you have an hour or more per week to give, Ascend Hospice welcomes your gifts of time and compassion. Whether you choose to work..."
Veteran to Veteran Hospice Volunteers  - Westwood,Ascend Hospice,"If you have an hour or more per week to give, Ascend Hospice welcomes your gifts of time and compassion. Whether you choose to work..."
Veterans to Veterans Hospice Volunteers - Paramus,Ascend Hospice,"If you have an hour or more per week to give, Ascend Hospice welcomes your gifts of time and compassion. Whether you choose to work..."
"Hospice Volunteers - Companion, Music, Pet Therapy, Reiki - Cresskill",Ascend Hospice,"If you have an hour or more per week to give, Ascend Hospice welcomes your gifts of time and compassion. Whether you choose to work..."
"Hospice Volunteers - Companion, Music, Pet Therapy, Reiki - Oradell",Ascend Hospice,"If you have an hour or more per week to give, Ascend Hospice welcomes your gifts of time and compassion. Whether you choose to work..."
"Hospice Volunteers - Companion, Music, Pet Therapy, Reiki - Westwood",Ascend Hospice,"If you have an hour or more per week to give, Ascend Hospice welcomes your gifts of time and compassion. Whether you choose to work..."
"Hospice Volunteers - Companion, Music, Pet Therapy, Reiki - Paramus",Ascend Hospice,"If you have an hour or more per week to give, Ascend Hospice welcomes your gifts of time and compassion. Whether you choose to work..."
"Hospice Volunteers - Companion, Music, Reiki - Keansburg",Ascend Hospice,"If you have an hour or more per week to give, Ascend Hospice welcomes your gifts of time and compassion. Whether you choose to work..."
Train to be a Hospice Doula-training in Rahway/Volunteer in Wayne,Ascend Hospice,Ascend Hospice of NJ is seeking compassionate individuals to join our End of Life Doula volunteer program. Our End of Life Doula program...
"Train to be a Hospice Doula- training in Rahway/Volunteer in Morristown, Chatham,...",Ascend Hospice,Ascend Hospice of NJ is seeking compassionate individuals to join our End of Life Doula volunteer program. Our End of Life Doula program...
"Train to be a Hospice Doula- training in Rahway/Volunteer in Westwood, Hillsdale, New...",Ascend Hospice,Ascend Hospice of NJ is seeking compassionate individuals to join our End of Life Doula volunteer program. Our End of Life Doula program...
Train to be a Hospice Doula- training in Rahway/Volunteer in Woodcliff Lake,Ascend Hospice,Ascend Hospice of NJ is seeking compassionate individuals to join our End of Life Doula volunteer program. Our End of Life Doula program...
Train to be a Hospice Doula - training in Rahway/Volunteer at Multiple locations in NJ,Ascend Hospice,Ascend Hospice of NJ is seeking compassionate individuals to join our End of Life Doula volunteer program. Our End of Life Doula program...
"Hospice Volunteers - Companion, Music, Pet Therapy, Reiki - Dumont",Ascend Hospice,"If you have an hour or more per week to give, Ascend Hospice welcomes your gifts of time and compassion. Whether you choose to work..."
"Hospice Volunteers - Companion, Music, Pet Therapy, Reiki - Fair Lawn",Ascend Hospice,"If you have an hour or more per week to give, Ascend Hospice welcomes your gifts of time and compassion. Whether you choose to work..."
Train to be a Hospice Doula - training in Rahway/Volunteer in Paramus,Ascend Hospice,Ascend Hospice of NJ is seeking compassionate individuals to join our End of Life Doula volunteer program. Our End of Life Doula program...
"Hospice Volunteers - Companion, Music, Pet Therapy, Reiki - New Milford",Ascend Hospice,"If you have an hour or more per week to give, Ascend Hospice welcomes your gifts of time and compassion. Whether you choose to work..."
"Hospice Volunteers - Companion, Music, Pet Therapy, Reiki - Glen Rock",Ascend Hospice,"If you have an hour or more per week to give, Ascend Hospice welcomes your gifts of time and compassion. Whether you choose to work..."
"Hospice Volunteers - Companion, Music, Pet Therapy, Reiki - Norwood",Ascend Hospice,"If you have an hour or more per week to give, Ascend Hospice welcomes your gifts of time and compassion. Whether you choose to work..."
Hospice Volunteers -  Office/Admin - Rahway,Ascend Hospice,Ascend Hospice welcomes your gifts of time and compassion. Whether you choose to work directly with patients and families or to volunteer...
Hospice Doula Volunteers Needed,Parker Jewish Institute for Health Care,Parker Jewish Institute for Health Care and Rehabilitation has launched a Volunteer Hospice Doula program that provides emotional support...
CP Nassau's Festival of Trees,"Cerebral Palsy Association of Nassau County, Inc.","The FESTIVAL OF TREES invites YOU to VOLUNTEER! Please access our online sign up sheet to pick your volunteer date, time and position:..."
Hospice Volunteers Needed,Parker Jewish Institute for Health Care,Parker Jewish Institute’s Comprehensive Community Hospice has been providing highly specialized care to terminally ill patients...
Medical Supply Sorter,Afya Foundation of America,Afya's mission is to improve global health by rescuing surplus medical supplies and delivering them to underserved health systems around...
Medical Volunteers Needed,Afya Foundation of America,Afya takes pride in three areas The Afya Foundation collects medical supplies and equipment from throughout the United States and ships...
SMART Mentor,JCY-Westchester Community Partners,"SMART ( Students and Mature Adults Read Together) is an intergenerational literacy program, that brings adult volunteers into local..."
Caregiver Coach,NORTHWELL HEALTH INC,LIJ Valley Stream is developing a Caregiver Program for individuals who provide care to family members or friends. Most caregivers do not...
"Listener volunteer, Listen to Children",Jewish Family Service of MetroWest,"Older adult volunteers needed to participate in intergenerational program in Livingston, NJ school system--only. Volunteers are sought..."
EMT / Paramedic,Glen Oaks Volunteer Ambulance Corps,"NYS EMT, EMT-CC, AEMT or EMTP Certification is required. Experience is preferred but not required. Should a member not carry such..."
Driver,Glen Oaks Volunteer Ambulance Corps,NYS Driver's License with clean record is required. Drivers must be over 21. Experience is preferred but not required. Drivers must also...
Dispatcher,Glen Oaks Volunteer Ambulance Corps,"No previous experience is necessary. All members, regardless of certification/experience will be trained as dispatchers. Dispatchers are..."
The Longest Day,ALZHEIMERS DISEASE AND RELATED DISORDERS...,In need of committed volunteers to join our Volunteer Planning Committee for the Alzheimer's Association's second largest fundraising...
Hot Coco Run & Dog Walk,Compassionate Care ALS- Hot Cocoa Run & Dog Walk,This is a 5k & 10K run and 1 mile dog walk. I need intersection volunteers ( 17+ age) I need peopel to help race day check in and...
2020 Point-In-Time Homeless Count Volunteer,St. Paul's Community Development Corporation,"On Wednesday, January 29, 2019 from 12:00 a.m. to 11:59 p.m., volunteers recruited by St. Paul's Community Development Corporation..."
"Community Representative/Counselor (VOLUNTEER) in White Plains, NY",EurAupair International Child Care Programs,"EurAupair is looking for a local representative to work with au pairs and host families in Yonkers, NY. EurAupair is one of the oldest..."
"Community Representative/Counselor (VOLUNTEER) in New Rochelle, NY",EurAupair International Child Care Programs,"EurAupair is looking for a local representative to work with au pairs and host families in New Rochelle, NY. EurAupair is one of the..."
