title,org,desc
Volunteer for ongoing community programs that transform lives of children and adults,Assistance League Chicagoland West,"Assistance League Chicagoland West members believe that a small gesture can influence a life, and that need exists even in the midst of..."
House of Welcome Program Assistants,North Shore Senior Center,Make a difference in the lives of persons with memory loss by interacting with participants in the home-like setting of the House of...
Make A Difference NOW! -Visit Hospice Patients in Your Area (Burr Ridge),Providence Hospice,Friendly Visitor volunteers regularly visit hospice patients to offer comfort and support to them and their families. This is a special...
Content/ Article Writer,North Shore Senior Center,Like to write? We are seeking a creative writing volunteer who is interested in contributing to Engage- North Shore Senior Center's...
Watersmeet Woods Volunteer Restoration Workday,Friends of the Forest Preserves,The plants and animals at Watersmeet Woods Forest Preserve needs your help! Join an inspiring movement of volunteers gathering to care...
Compassionate Crafters Needed!,Kindred Hospice,"Are you part of a group of fun crafters who are looking for a new project? Do you knit, crochet, quilt, scrapbook, or have another..."
Senior and Family Services Office Administrative Assistance (Niles),North Shore Senior Center,Work with North Shore Senior Center Coordinators to assist seniors in need in our Niles office. Contact clients by phone for monthly...
Welcome Desk Ambassador,North Shore Senior Center,Greet members and visitors to North Shore Senior Center at the Welcome Desk; you are the first face they see when visiting. Help people...
Help ESL Adults Practice their English- Lead a Conversation Group!,People's Resource Center,Meet weekly with a small group of adult students at our Westmont location to facilitate a casual group conversation in English. The goal...
Help Us Feed the Community- Volunteer at Our Food Pantry! (Westmont),People's Resource Center,"Help us provide food to neighbors in need in the community! Unpack boxes, restock shelves, and assist shoppers as they select food at our..."
Haunted House,Bensenville Park District,Fischer Farm is hosting an event full of ghoulish delights and their first ever haunted house. Join us at this historic site on a night...
Receptionist -Monday Morning and/or Tuesday Afternoons,The Center of Concern,"Be the first friendly face to welcome guests by greeting them at our front desk. Duties would include answering phones, taking detailed..."
Change a Life: Become a Literacy Volunteer!,Literacy DuPage,"Change Someone’s Future Bridge the language gap by tutoring an adult English! As a volunteer tutor, you will teach an adult to..."
Elmhurst area Home Hospice Patient Support/Companion Volunteer,Rainbow Hospice and Palliative Care,"Work near your home! As a Hospice Patient Support/Companion Volunteer, you will be assigned to support a hospice patient and their family..."
Midlothian area Home Hospice Patient Support/Companion Volunteer,Rainbow Hospice and Palliative Care,"Work near your home! As a Hospice Patient Support/Companion Volunteer, you will be assigned to support a hospice patient and their family..."
Hospice CareCenter Volunteer - Glenview,JourneyCare,Volunteer in your community and set your own schedule! JourneyCare is looking for volunteers to serve at our Hospice CareCenter in...
Hospice Care Companion- Lombard Area,JourneyCare,Volunteer in your community and set your own schedule! JourneyCare's Care Companion volunteers support hospice patients and families in...
Massage Therapist - Hospice Volunteer,JourneyCare,Volunteer in your community and set your own schedule! JourneyCare is looking for volunteers who are Licensed Massage Therapists and/or...
Bouquet of Care- Glenview,JourneyCare,"Who is JourneyCare? The largest nonprofit provider of palliative, and supportive care in Illinois, JourneyCare serves nearly 4,000 adult..."
Team Care Coordinator Assist- Glenview,JourneyCare,"Who is JourneyCare? The largest nonprofit provider of palliative, and supportive care in Illinois, JourneyCare serves nearly 4,000 adult..."
Hospice Care Companion- Western Suburbs,JourneyCare,No experience necessary! Volunteer in your community and set your own schedule! JourneyCare's Care Companion volunteers support hospice...
Become a Gallery Guide at Elmhurst Art Museum!,Elmhurst Art Museum,EAM Gallery Guide Experience the excitement of enhancing the museum experience for all visitors by providing a welcoming and friendly...
Become an Event/Projects Volunteer at the Elmhurst Art Museum!,Elmhurst Art Museum,EAM Events/Projects Volunteer For EAM events the Events/Projects Volunteer will provide essential support to Elmhurst Art Museum staff at...
Human Resources - file clerk,Ingalls Hospital,"Under the direct supervision of the Coordinator of Human Resources, the volunteer is responsible for adding material to hard copy files..."
Main Information Desk Escort/Ambassador,Ingalls Hospital,"Under the direct supervision of the Manager of Volunteer Services, the Main Information Desk Escort/Ambassador is responsible for..."
Shelter Animal Caretaker,St. Sophia's Forgotten Felines,"St. Sophia's Forgotten Felines has cats and that live at our shelter in Westmont. And, we need YOU to help care for them while they await..."
Cat Wrangler and Outreach Assistant,St. Sophia's Forgotten Felines,Love cats? Love people? Are you able to handle stupid questions politely? Can you wrangle cats and kittens like the best of the best?...
Cat Foster Homes Needed,St. Sophia's Forgotten Felines,"It is unfortunate that there are many cats and kittens without homes, and St. Sophia’s strives to be the best in Temporary Care for..."
"Kennel Assistants Needed (Petco, Willowbrook)",St. Sophia's Forgotten Felines,"St. Sophia's Forgotten Felines has cats and kittens living at the Petco in Willowbrook on Kingery Highway. And, we need Kennel Helpers!..."
TUTORS FOR OUR STUDY BUDDIES PROGRAM,Youth Services,The Study Buddies Program is a free academic-support program designed to help children in grades 1st - 8th with their homework. The...
Become a Docent at Elmhurst Art Museum,Elmhurst Art Museum,"EAM Docent Join EAM’s Docent Corps. Experience the excitement that comes from a continuing education experience of field trips,..."
English as a Second Language (ESL) Volunteer Tutor,Corazon a Corazon (Heart to Heart),Are you looking for a rewarding opportunity? Do you wish to make a difference? Join us in our mission to unite our communities through...
Mim's Shop at the Center,North Shore Senior Center,"Mim's Shop is seeking volunteers to provide customer service, man the check-out station, and help prep donated items to be placed for sale."
Help CUB spread the word about Energy Efficiency!,Citizens Utility Board,CUB’s coming to your community and we need your help. We’re building a volunteer team to educate your neighbors about big...
Help CUB spread the word about Energy Efficiency!,Citizens Utility Board,CUB’s coming to your community and we need your help. We’re building a volunteer team to educate your neighbors about big...
Help CUB spread the word about Energy Efficiency!,Citizens Utility Board,CUB’s coming to your community and we need your help. We’re building a volunteer team to educate your neighbors about big...
Help Foster & Adoptive Children - Oak Brook,LUTHERAN CHILD AND FAMILY SERVICES OF ILLINOIS,"LCFS is looking for volunteers at our Oak Brook and Oakbrook Terrace offices. Your time, talent and energy will make a difference. Be an..."
Meet a new senior friend! New Trier Friendly Visitors Needed,Argentium Care (formerly SASI),"Argentium Senior Connections, Family Service of Glencoe, and New Trier Township have partnered to bring Senior Connections' friendly..."
Associate Board Member,Lutheran Social Services of Illinois--Des Plaines,"Responding to the Gospel, Lutheran Social Services of Illinois (LSSI) brings healing, justice, and wholeness to people and communities...."
Direct Patient Care Volunteer - Cook County,Capital Hospice and Palliative Care,"We are actively seeking caring and compassionate individuals to volunteer with us! As a direct patient care volunteer, you will truly..."
Administrative Volunteer - Oak Brook,Capital Hospice and Palliative Care,"We are actively seeking caring and compassionate individuals to volunteer with us! As an administrative volunteer, you will have the..."
"Office Assistance - Burr Ridge, IL",Seasons Hospice and Palliative Care- Illinois,Join our dynamic team of healthcare professionals who provide hospice care to patients and their families. You will work in an office...
Animal Therapy: Friendly pet visits needed.,Seasons Hospice and Palliative Care- Illinois,Would you like to bring joy to patients and families going through the end-of-life experience? So many of us know the special bond we...
"Office Assistance - Des Plaines, IL",Seasons Hospice and Palliative Care- Illinois,Join our dynamic team of healthcare professionals who provide hospice care to patients and their families. You will work in an office...
We NEED your ENERGY in our office!,Seasons Hospice and Palliative Care- Illinois,Seasons Hospice and Palliative Care: Join our dynamic team of healthcare professionals who provide hospice care to patients and families....
Compassionate Volunteers Needed: To provide companionship and supportive presence.,Seasons Hospice and Palliative Care- Illinois,We need caring volunteers who would like to make a difference in the lives of people facing the end of their life. Our volunteers are...
Compassionate Listener: Become a bereavement caller.,Seasons Hospice and Palliative Care- Illinois,Bereavement Phone Callers needed!! Seasons Hospice and Palliative Care is looking for individuals who like to share and talk on the phone...
Creative Sewing Volunteers Needed: Sewing Team Member,Seasons Hospice and Palliative Care- Illinois,Do you love to sew? Are you creative? Seasons Hospice and Palliative Care is looking for individuals or groups of people who can share...
Direct Patient Care Volunteer - DuPage County,Capital Hospice and Palliative Care,"We are actively seeking caring and compassionate individuals to volunteer with us! As a direct patient care volunteer, you will truly..."
Bedside Pinning Ceremony for Veterans on Hospice,Heartland Hospice,"Heartland Hospice a not-for-profit, are seeking persons that have served in the US Military and ROTC students 18 and older to perform a..."
Chicago Land: Help veterans and shelter pets - Pets for Vets is seeking experienced...,"Pets for Vets, Inc.","Pets for Vets rescues, trains and matches shelter animals with veterans with PTSD snd TBI who could benefit from having a trained..."
Daisy Basket Gift Shop Volunteer,Advocate Good Samaritan Hospital,The Daisy Basket is owned and operated by the Auxiliary of Advocate Good Samaritan hospital. All profits from the Daisy Basket store are...
Resale Shop Volunteer (Advocate Good Samaritan Hospital),Advocate Good Samaritan Hospital,The Gingham Tree is owned and operated by the Auxiliary of Advocate Good Samaritan hospital. All profits from the Gingham Tress store are...
Advocate Good Samaritan Hospital - Various Positions,Advocate Good Samaritan Hospital,Volunteer at the Advocate Good Samaritan Hospital! There are a variety of locations and departments looking for enthusiastic volunteers!...
Information Desk Volunteer (Advocate Good Samaritan hospital),Advocate Good Samaritan Hospital,Are you friendly? Do you like to help people? Do you like to be active? If so... Volunteering at the Information Desk is for YOU!! At the...
Watersmeet Woods Volunteer Restoration Workday,Friends of the Forest Preserves,The plants and animals at Watersmeet Woods Forest Preserve needs your help! Join an inspiring movement of volunteers gathering to care...
Watersmeet Woods Volunteer Restoration Workday,Friends of the Forest Preserves,The plants and animals at Watersmeet Woods Forest Preserve needs your help! Join an inspiring movement of volunteers gathering to care...
Blue Star Woods Volunteer Habitat Restoration Workday,Friends of the Forest Preserves,The plants and animals at Blue Star Memorial Woods need your help! Join an inspiring movement of volunteers gathering to care for this...
Blue Star Woods Volunteer Habitat Restoration Workday,Friends of the Forest Preserves,The plants and animals at Blue Star Memorial Woods need your help! Join an inspiring movement of volunteers gathering to care for this...
Wagner Farm Farmer's Market,Historic Wagner Farm,"Love to eat healthy? Want to support 'Buying Local'? Do you want first pick of the fabulous produce, meats, cheeses and flowers at the..."
Resale Shop Assistant,Des Plaines Community & Frisbie Senior Center,"Once & Again Resale is looking for assistants to help with upkeep of store. Job duties include: opening donated boxes, folding..."
Bingo Volunteers,Des Plaines Community & Frisbie Senior Center,"Seeking bingo volunteers for Fridays from 12:00PM to 3:00PM. Duties include but are not limited to; collecting money, handing out cards,..."
Once & Again Resale Shop Cashier,Des Plaines Community & Frisbie Senior Center,Once & Again Resale is looking for volunteers willing to cashier! Prior experience not necessary; training will be provided....
Caring People Needed to Illuminate Hope (for hospice patients),Loyola Medicine Hospice,"Hospice patients are those individuals who have six or fewer months to live. Caregivers are people, either family or hired, who care for..."
Senior Life - (Fridays),Ingalls Hospital,"Under the direct supervision of the Supervisor of Volunteer Services, the Senior Life Volunteer is responsible for performing various..."
Greeter / Information Desk,Ingalls Hospital,"Responsible for greeting and welcoming patients, family members, hospital staff, other volunteers and visitors in a service capacity...."
Information Desk,Ingalls Hospital,"Under the direct supervision of the Supervisor of Volunteer Services, the Information Desk Volunteer is responsible for greeting everyone..."
Check In Needy Clients,Catholic Charities Service Center,We offer homeless and needy clients a food pantry and closet. We need caring volunteers to check clients in to our system so that they're...
Administrative Help In Serving the Needy,Catholic Charities Service Center,"We strive to serve the homeless and needy in many ways, by offering free suppers, a food pantry, a closet and help with social services...."
Lunchtime Reading Tutors Needed at Elementary School in Des Plaines,HandsOn Suburban Chicago,Lunch Buddies Tutoring at Plainfield Elementary School Who: HandsOn Suburban Chicago (HOSC) needs YOU to inspire a love of reading in...
Senior Companion Program / Volunteer Companion,The Center of Concern,Senior Companion volunteers provide support and companionship to senior clients requiring additional assistance to continue living...
West Suburban Community Mobile Pantry!,West Suburban Community Pantry,The West Suburban Community Pantry partners with the Northern Illinois Food Bank to offer Community Mobile Pantries. Volunteers are...
Arts Administration & Marketing,Arts of Life North Shore,Arts of Life advances the creative arts community by providing artists with intellectual and developmental disabilities a collective...
Greeter,Hinsdale Humane Society,Responsibilities: Greet the public in person at the shelter’s greeter desk. Requirements: 21 years of age; Excellent customer...
Dog Walking,Hinsdale Humane Society,"Dog Walker Volunteers must be 18+ years of age. Not used for Community Service. Exercise, basic training and provide companionship for..."
Cat Socialization,Hinsdale Humane Society,This position involves the socialization of cats at the shelter. Each session is 45-60 minutes per cat. Opportunities range from regular...
"Parent Leader - Harvey, IL",AWOFINC,"The primary criteria for recruiting these parent leaders will be their passion, desire, and enthusiasm for making positive changes in..."
"Parent Leader - Markham, IL",AWOFINC,"The primary criteria for recruiting these parent leaders will be their passion, desire, and enthusiasm for making positive changes in..."
Community Outreach Coordinator / Northwest Suburbs,In Her Shoes Foundation,The Community Outreach Coordinator is an experienced professional responsible for cultivating strategic partnerships through community...
Customer Service Donation & Consignment Shop (Saturday),Wellness House,"Position for the Courtyard, a donation/consignment shop of fine home furnishings and accessories to benefit the Wellness House. The..."
Reception/Front Desk volunteer needed (Saturdays),Wellness House,The end goal of this position is to help provide participants with a stress free experience as they utilize the services offered at...
Grocery shopper,The Center of Concern,Help homebound area seniors by going grocery shopping for them.
"Meal Delivery in Phoenix, IL",Meals on Wheels Foundation of Northern Illinois,The Meals on Wheels Foundation of Northern Illinois is looking for volunteers to deliver meals to homebound seniors. We serve lunch every...
Career Coach,"Northwest Compass, Inc.",Purpose/Objective: To provide an opportunity to the unemployed or underemployed clients in our Career Coaching Program to fine tune their...
Administrative Assistant,"Northwest Compass, Inc.","Experience and Skills Required: Looking for a full or part time volunteer who is motivated, project oriented, and has good communication..."
Inspire Wheeling High School Students by speaking about your career,Junior Achievement of Chicago,Wheeling High School AVID program runs a weekly Career Speakers Series throughout the school year. Come and share your career story....
Help Give Cancer Patients a Much-Needed Ride!,American Cancer Society,One of the biggest road blocks to cancer treatment can be lack of transportation. That's why the American Cancer Society Road To Recovery...
Call of Duty: Join our New Vet-to-Vet Volunteer Force!,V Care Hospice Services of Illinois,You've sacrificed. You've served. Now what? Continue supporting soldiers of all military branches by giving a small slice of time and...
Saturday Bowling Volunteer,The Center for Enriched Living,"The Center for Enriched Living exists so that people with developmental disabilities can be fully included in the community, achieve..."
Teach an Adult English; No Experience Needed.,Literacy DuPage,"Change Someone’s Future Bridge the language gap by tutoring an adult English! As a volunteer tutor, you will teach an adult to..."
Volunteer at Forest View school in Mt. Prospect on Nov. 15,Junior Achievement of Chicago,Inspire K - 5th graders at Forest View elementary school in Mount Prospect by teaching Junior Achievement lessons! Junior Achievement is...
Food Pantry Coordinator - The HOPE Center,JOURNEYS | The Road Home,JOURNEYS receives multiple food donations each week. As a food pantry coordinator you can help us maintain our food pantry by accepting...
Kitchen Assistant - The HOPE Center,JOURNEYS | The Road Home,The HOPE Center sees many clients on a daily basis. We have the wonderful opportunity to provide a hot meal for our clients at no cost....
Front Desk Assistant - The HOPE Center,JOURNEYS | The Road Home,Join our dedicated team of volunteers who are the first to welcome our clients into the HOPE Center. Front Desk Assistants are...
Overnight Shelter Volunteer - PADS Program,JOURNEYS | The Road Home,Volunteers are needed to cover the overnight shifts at the various PADS site throughout the regular and summer season! This is a great...
PADS Overnight Shelter Program - Food Donations,JOURNEYS | The Road Home,Do you have a passion for cooking? Do you enjoy preparing meals for large groups? This is the opportunity for you! Each of our 20 PADS...
"Retired, Professional, & Skilled Individuals needed as Hospice Volunteers!",Heartland Hospice,"Pleasant Greetings: Thank you for your interest in serving our Hospice Patients and Families. At Heartland Hospice, we help to enrich..."
Bi-lingual Men & Women are needed to visit Hospice Patients!,Heartland Hospice,"Do you read, speak, and understand English? Do you, also, speak and understand another Language? Heartland Hospice seeks Bi-lingual..."
Darien area Home Hospice Patient Support Volunteer/Companion,Rainbow Hospice and Palliative Care,"Work near your home! As a Field Patient Care Volunteer, you will be assigned to support a hospice patient and their family in your..."
Dog Handler,Almost Home Foundation,"AHF is looking for adults and seniors to handle one of our dogs at weekly adoption shows, usually at Petsmart. Come for an hour to give..."
Bridge Thrift Store Host,The Bridge Teen Center,"The Bridge Thrift Store is looking for a friendly person to welcome our guests, keep the front of the store organized, promote our..."
Lockport area Home Hospice Patient Support/Companion Volunteer,Rainbow Hospice and Palliative Care,"Work near your home! As a Hospice Patient Support/Companion Volunteer, you will be assigned to support a hospice patient and their family..."
Hospice CareCenter Volunteer - Arlington Heights,JourneyCare,No experience necessary! Volunteer in your community and set your own schedule! JourneyCare is looking for volunteers to serve at our...
Team Care Coordinator Assist- Arlington Heights,JourneyCare,"Who is JourneyCare? The largest nonprofit provider of palliative, and supportive care in Illinois, JourneyCare serves nearly 4,000 adult..."
Greeter - Calumet City,Ingalls Hospital,"Under the direct supervision of the Concierge of the Medical Office Building, the Greeter Volunteer is responsible for cheerfully..."
Clerical - Calumet City,Ingalls Hospital,"Under the direct supervision of the Administrative Assistant for the Ingalls Family Care Center, the Clerical Volunteer is responsible..."
Administrative & Program Support,The Bridge Teen Center,Provide administrative support to our Afterschool & Friday Night programs. Afterschool shifts would be 1-2 hours between the hours of...
Offsite Program Assistant,The Bridge Teen Center,"Assist staff members during offsite programs. This includes monitoring behavior on the bus, during the program, and encouraging student..."
Little Paws Big Hearts Gala 2019,Almost Home Foundation,We are looking to get strong self starters to help out on several levels for the Little Paws Big Hearts Gala this fundraiser helps us pay...
Daytime volunteer,The Center for Enriched Living,"REACH is a year-round day program for adults with developmental disabilities who work part-time, are unemployed, are transitioning into..."
Find out how just 3 hours a week can make a difference in the lives of homeless women...,Community Threads,Community Threads is a 100% non-profit resale sale that uses the skills of volunteers to process and merchandise donated goods. We have a...
"Patient Visit Volunteer and Friend in Northbrook, Highland Park, Glenview Area","KINDRED HOSPICE, formerly Gentiva Hospice",Kindred Hospice is seeking volunteers to provide companionship and support to patients with life-limiting illnesses and their families in...
"Patient Visit Volunteer and Friend in Wheeling, Lincolnshire Area","KINDRED HOSPICE, formerly Gentiva Hospice",There are few volunteer service experiences which provide the opportunity for grace and illumination like providing support to a hospice...
Receptionist,"Northwest Compass, Inc.","Purpose/Objective: To welcome clients and visitors, and direct them to the case manager providing the appropriate social services..."
Event Photographer Associate,"Northwest Compass, Inc.","Purpose/Objective: Take, edit and organize high quality photographs at various Northwest Compass community events throughout the year...."
"Have some ""spare"" time? Help bowlers who have special needs!",Northwest Special Recreation Association (NWSRA),NWSRA exsists to provide outstanding opportunities for children and adults who have disabilities. Volunteers are needed to help these...
Help CUB spread the word about Energy Efficiency!,Citizens Utility Board,CUB’s coming to your community and we need your help. We’re building a volunteer team to educate your neighbors about big...
Help CUB spread the word about Energy Efficiency!,Citizens Utility Board,CUB’s coming to your community and we need your help. We’re building a volunteer team to educate your neighbors about big...
Bon Appetit! Help a person with a disability learn to cook,Northwest Special Recreation Association (NWSRA),"NWSRA offers several cooking programs for adults who have disabilities. These programs help participants improve fine motor, cognitive,..."
Volunteer with Senior Corps-RSVP,HandsOn Suburban Chicago,Senior Corps-RSVP is a volunteer program serving 44 cities and towns in Northern Cook County and DuPage County north of North Avenue. You...
Live Sound Person Needed,Acts Of Kindness Cabaret,"Seeking a skilled, caring live sound person to run our sound system at performances (5 - 8 per year, dates/locations vary). Must have car..."
Grant Writer,"Northwest Compass, Inc.",Purpose: We are looking for effective grant writers to help us obtain grants to support our mission; to enhance our community by...
Marketing Manager,"Northwest Compass, Inc.",This position is designed to provide real work experience that can help build a professional resume. This is a good opportunity to...
Looking to serve the community in between a busy schedule? Check out these opportunities!,Community Threads,Do you want to lend a helping hand in your community? Looking for a way to help that coordinates with a busy schedule? Community Threads...
Join Our Growing Team of Volunteers!,Community Threads,"Looking to join a community of volunteers who share common goals such as promoting education, eliminating poverty, and providing..."
Community Service Hours for Court,Community Threads,Community Threads is a non-profit resale store that uses volunteer labor and donated items to generate funding for homeless women and...
Do you like to organize? This opportunity might be perfect for you!,Community Threads,Do you enjoy organizing? Love to make sure everything is in its right place? This volunteer opportunity might be for you! At our...
"Corporate Group Volunteer Opportunity! Help the Homeless, Educate Children, Protect the...",Community Threads,Community Threads is a 100% non-profit resale store located in the Northwest Suburbs of Chicago. The profits raised by our store benefit...
Fundraising & Development Manager,"Northwest Compass, Inc.","The Fundraising & Development Manager will be responsible for the identification, cultivation and solicitation of events, campaigns..."
Gain Job Experience,Community Threads,Looking to gain job experience in a retail setting? You've come to the right place! Community Threads is a 100% non-profit resale store...
Homework Help & After School Tutors (on call),The Bridge Teen Center,The Bridge Teen Center is looking for volunteers to help with our after school tutoring program. We provide free after school homework...
Office Receptionist at The Bridge Teen Center,The Bridge Teen Center,"The Bridge Teen Center is looking for outgoing and friendly volunteers to support its after-school programs on a weekly basis (Monday,..."
Flexible Volunteer Opportunity to Help Your Neighbors,Escorted Transportation Service NW (ETS/NW),"""My 91 yr old Dad just had first ride last week, what a blessing this group of people are!️"" Our drivers have been with us for..."
Drive Out Bullying (Corporate & Group Opportunities),The Bridge Teen Center,"Families, businesses and individuals are encouraged to volunteer time at The Bridge Thrift Store throughout the month of October. Groups..."
General Store Clerk & Cashier,Lutheran Home and Services,"Lutheran Home General Store volunteers need ""pep in their step"" and are ready to greet visitors in a friendly manner when they..."
Lutheran Home Auxiliary,Lutheran Home and Services,The Auxiliary is a group of committed volunteers dedicated to assisting the Lutheran Home residents. We are looking for you! Our primary...
"Fitness, Music OR Art Instructors",The Bridge Teen Center,"The Bridge Teen Center’s mission is to provide free programs during after school hours where students can develop mentally,..."
Thrift Store Greeter,The Bridge Teen Center,"Greeter - opens door, welcomes patrons with a smile, distributes information/coupons, assists with carts, directs customers around the..."
Thrift Store Pick Up/Delivery Driver,The Bridge Teen Center,"Pick Up/Delivery Driver - drives company truck, picks up donated items, delivers items to store, keeps truck clean and organized, and..."
Thrift Store Pricer,The Bridge Teen Center,Pricer/Inventory - prices and records all items to be sold into system and keeps back area clean and organized.
Thrift Store Stocker,The Bridge Teen Center,"Stocker - places items to be sold neatly on display and keeps back area, as well as sales floor, clean and organized."
Thrift Store Zone Sales Assistant,The Bridge Teen Center,"Zone Sales Assistant - oversees area of store, ensures high level of customer satisfaction through excellent service, actively seeks out..."
Thrift Store Bagger,The Bridge Teen Center,"Bagger - bags purchased items for customers, assists patrons to vehicles as needed, assists with carts, and maintains front area inside..."
Thrift Store Cashier,The Bridge Teen Center,"Cashier - handles sales transactions, ensures high level of customer satisfaction through excellent service, cross sell products,..."
Thrift Store Pick Up/Delivery Mover,The Bridge Teen Center,"Pick Up/Delivery Mover - assists driver with directions, loads/unloads the truck, and keeps truck clean and organized."
Thrift Store Sorter,The Bridge Teen Center,"The Bridge Thrift Store is looking for enthusiastic, team players to inspect items to determine what is to be sold, thrown out, or..."
Thrift Store Refurbisher,The Bridge Teen Center,Refurbisher - repairs any damaged items to be sold and keeps back area clean and organized.
Sound Tech,The Bridge Teen Center,Responsible for setting up bands with mics and direct in-boxes and using our sound system to do a sound check and run sound during our...
Art Studio Volunteer,The Bridge Teen Center,"If you enjoy arts and crafts and are organized, then come be an art studio volunteer at The Bridge Teen Center. Help check inventory,..."
Help students get from school to a Teen Center - Drive a bus!,The Bridge Teen Center,We are looking for a bus driver to transport students from school to our teen center. Students in junior high and highschool who want to...
Special Events Photographer,The Bridge Teen Center,This individual will lend their photography skills at The Bridge Teen Center's three annual events including Open House (1st Saturday of...
Administrative Support,The Bridge Teen Center,The Bridge Teen Center is looking for volunteers to help provide administrative support for 2-5 hours a week during non-student hours...
Like getting out in the community? Help with Community Promotion!,The Bridge Teen Center,We need help getting our name out there by visiting local businesses and community boards to post our upcoming events! It would require a...
Enjoy working with teenagers?  Volunteer at The Bridge,The Bridge Teen Center,"The Bridge Teen Center is looking for volunteers to support its after-school programs on a weekly basis (Tuesday, Wednesday, and Thursday..."
Teach teens to cook! Culinary class assistant needed!,The Bridge Teen Center,We have regular scheduled culinary classes to teach our students how to cook healthy food. We need a volunteer passionate and...
Tutor Low-income Students at CHiL (London Middle School),HandsOn Suburban Chicago,CHiL (Afterschool) Tutor at London Middle School Who: HandsOn Suburban Chicago (HOSC) needs YOU to help disadvantaged youth get on track...
Tutor Low-income Students at CHiL (Holmes Middle School),HandsOn Suburban Chicago,CHiL (Afterschool) Tutor at Holmes Middle School Who: HandsOn Suburban Chicago (HOSC) needs YOU to help disadvantaged students get on...
Dedicated Lunchtime Mentors Needed at Elementary School in Mt. Prospect,HandsOn Suburban Chicago,HandsOn Suburban Chicago (HOSC) has teamed up with Euclid Elementary School to support Lunch Buddies--an in-school mentoring program...
Tutor Low-income Students at CHiL (Cooper Middle School),HandsOn Suburban Chicago,CHiL (Afterschool) Tutor at Cooper Middle School Who: HandsOn Suburban Chicago (HOSC) needs YOU to help disadvantaged youth get the...
